,SENTIMENT,REVIEW,REVIEW_punctuation,REVIEW_punctuation_tokenized,REVIEW_punctuation_tokenized_sw,REVIEW_punctuation_tokenized_sw_stemmed,REVIEW_punctuation_tokenized_sw_lemmatized
833,positive,I too would love to have this app extended to Apple Watch (LTE version).,I too would love to have this app extended to Apple Watch LTE version,"['i', 'too', 'would', 'love', 'to', 'have', 'this', 'app', 'extended', 'to', 'apple', 'watch', 'lte', 'version']","['would', 'love', 'app', 'extended', 'apple', 'watch', 'lte', 'version']","['would', 'love', 'app', 'extend', 'appl', 'watch', 'lte', 'version']","['would', 'love', 'app', 'extended', 'apple', 'watch', 'lte', 'version']"
834,negative,"App crashes within seconds of being opened. 
Great idea but not good if itâ€™s not reliable.","App crashes within seconds of being opened 
Great idea but not good if itâ€™s not reliable","['app', 'crashes', 'within', 'seconds', 'of', 'being', 'opened', 'great', 'idea', 'but', 'not', 'good', 'if', 'itâ', 's', 'not', 'reliable']","['app', 'crashes', 'within', 'seconds', 'opened', 'great', 'idea', 'good', 'itâ', 'reliable']","['app', 'crash', 'within', 'second', 'open', 'great', 'idea', 'good', 'itâ', 'reliabl']","['app', 'crash', 'within', 'second', 'opened', 'great', 'idea', 'good', 'itâ', 'reliable']"
835,neutral,The app only lasts on the screen at most 4 secs before it shuts down. It needs to stay open to provide the 3 words.,The app only lasts on the screen at most 4 secs before it shuts down It needs to stay open to provide the 3 words,"['the', 'app', 'only', 'lasts', 'on', 'the', 'screen', 'at', 'most', '4', 'secs', 'before', 'it', 'shuts', 'down', 'it', 'needs', 'to', 'stay', 'open', 'to', 'provide', 'the', '3', 'words']","['app', 'lasts', 'screen', '4', 'secs', 'shuts', 'needs', 'stay', 'open', 'provide', '3', 'words']","['app', 'last', 'screen', '4', 'sec', 'shut', 'need', 'stay', 'open', 'provid', '3', 'word']","['app', 'last', 'screen', '4', 'sec', 'shuts', 'need', 'stay', 'open', 'provide', '3', 'word']"
836,positive,It works just fine but the UI need to be updated to 2020 it looks like itâ€™s from 2007.,It works just fine but the UI need to be updated to 2020 it looks like itâ€™s from 2007,"['it', 'works', 'just', 'fine', 'but', 'the', 'ui', 'need', 'to', 'be', 'updated', 'to', '2020', 'it', 'looks', 'like', 'itâ', 's', 'from', '2007']","['works', 'fine', 'ui', 'need', 'updated', '2020', 'looks', 'like', 'itâ', '2007']","['work', 'fine', 'ui', 'need', 'updat', '2020', 'look', 'like', 'itâ', '2007']","['work', 'fine', 'ui', 'need', 'updated', '2020', 'look', 'like', 'itâ', '2007']"
837,positive,Needs to support longer screens of the newer devices like iPhone X. Would also be good if this app supported the Apple Watch.,Needs to support longer screens of the newer devices like iPhone X Would also be good if this app supported the Apple Watch,"['needs', 'to', 'support', 'longer', 'screens', 'of', 'the', 'newer', 'devices', 'like', 'iphone', 'x', 'would', 'also', 'be', 'good', 'if', 'this', 'app', 'supported', 'the', 'apple', 'watch']","['needs', 'support', 'longer', 'screens', 'newer', 'devices', 'like', 'iphone', 'x', 'would', 'also', 'good', 'app', 'supported', 'apple', 'watch']","['need', 'support', 'longer', 'screen', 'newer', 'devic', 'like', 'iphon', 'x', 'would', 'also', 'good', 'app', 'support', 'appl', 'watch']","['need', 'support', 'longer', 'screen', 'newer', 'device', 'like', 'iphone', 'x', 'would', 'also', 'good', 'app', 'supported', 'apple', 'watch']"
838,positive,Uptake Works for a second and then crashes full of bugs should never of been released please fix,Uptake Works for a second and then crashes full of bugs should never of been released please fix,"['uptake', 'works', 'for', 'a', 'second', 'and', 'then', 'crashes', 'full', 'of', 'bugs', 'should', 'never', 'of', 'been', 'released', 'please', 'fix']","['uptake', 'works', 'second', 'crashes', 'full', 'bugs', 'never', 'released', 'please', 'fix']","['uptak', 'work', 'second', 'crash', 'full', 'bug', 'never', 'releas', 'pleas', 'fix']","['uptake', 'work', 'second', 'crash', 'full', 'bug', 'never', 'released', 'please', 'fix']"
839,negative,I get itâ€™s hard to fund this sort of app constantly and funding actual emergency services is more important than constant upgrades but seriously the iPhone X came out in 2017... No excuses for the lack of support for the screensize...,I get itâ€™s hard to fund this sort of app constantly and funding actual emergency services is more important than constant upgrades but seriously the iPhone X came out in 2017 No excuses for the lack of support for the screensize,"['i', 'get', 'itâ', 's', 'hard', 'to', 'fund', 'this', 'sort', 'of', 'app', 'constantly', 'and', 'funding', 'actual', 'emergency', 'services', 'is', 'more', 'important', 'than', 'constant', 'upgrades', 'but', 'seriously', 'the', 'iphone', 'x', 'came', 'out', 'in', '2017', 'no', 'excuses', 'for', 'the', 'lack', 'of', 'support', 'for', 'the', 'screensize']","['get', 'itâ', 'hard', 'fund', 'sort', 'app', 'constantly', 'funding', 'actual', 'emergency', 'services', 'important', 'constant', 'upgrades', 'seriously', 'iphone', 'x', 'came', '2017', 'excuses', 'lack', 'support', 'screensize']","['get', 'itâ', 'hard', 'fund', 'sort', 'app', 'constantli', 'fund', 'actual', 'emerg', 'servic', 'import', 'constant', 'upgrad', 'serious', 'iphon', 'x', 'came', '2017', 'excus', 'lack', 'support', 'screensiz']","['get', 'itâ', 'hard', 'fund', 'sort', 'app', 'constantly', 'funding', 'actual', 'emergency', 'service', 'important', 'constant', 'upgrade', 'seriously', 'iphone', 'x', 'came', '2017', 'excuse', 'lack', 'support', 'screensize']"
840,negative,Not very accurate. Gives location from next street to next door. Not very useful in an emergency.,Not very accurate Gives location from next street to next door Not very useful in an emergency,"['not', 'very', 'accurate', 'gives', 'location', 'from', 'next', 'street', 'to', 'next', 'door', 'not', 'very', 'useful', 'in', 'an', 'emergency']","['accurate', 'gives', 'location', 'next', 'street', 'next', 'door', 'useful', 'emergency']","['accur', 'give', 'locat', 'next', 'street', 'next', 'door', 'use', 'emerg']","['accurate', 'give', 'location', 'next', 'street', 'next', 'door', 'useful', 'emergency']"
841,positive,To incorporate what3words Is a fantastic move.,To incorporate what3words Is a fantastic move,"['to', 'incorporate', 'what3words', 'is', 'a', 'fantastic', 'move']","['incorporate', 'what3words', 'fantastic', 'move']","['incorpor', 'what3word', 'fantast', 'move']","['incorporate', 'what3words', 'fantastic', 'move']"
842,neutral,if you know you know,if you know you know,"['if', 'you', 'know', 'you', 'know']","['know', 'know']","['know', 'know']","['know', 'know']"
843,neutral,"Itâ€™s not accurate. the gps shows up as three houses down, not where I am at my house",Itâ€™s not accurate the gps shows up as three houses down not where I am at my house,"['itâ', 's', 'not', 'accurate', 'the', 'gps', 'shows', 'up', 'as', 'three', 'houses', 'down', 'not', 'where', 'i', 'am', 'at', 'my', 'house']","['itâ', 'accurate', 'gps', 'shows', 'three', 'houses', 'house']","['itâ', 'accur', 'gp', 'show', 'three', 'hous', 'hous']","['itâ', 'accurate', 'gps', 'show', 'three', 'house', 'house']"
844,neutral,Only shows the last few letters of a place name such as â€œbergâ€ rather than Roseberg or â€œlandâ€ rather than Garland.,Only shows the last few letters of a place name such as â€œbergâ€ rather than Roseberg or â€œlandâ€ rather than Garland,"['only', 'shows', 'the', 'last', 'few', 'letters', 'of', 'a', 'place', 'name', 'such', 'as', 'â', 'œbergâ', 'rather', 'than', 'roseberg', 'or', 'â', 'œlandâ', 'rather', 'than', 'garland']","['shows', 'last', 'letters', 'place', 'name', 'â', 'œbergâ', 'rather', 'roseberg', 'â', 'œlandâ', 'rather', 'garland']","['show', 'last', 'letter', 'place', 'name', 'â', 'œbergâ', 'rather', 'roseberg', 'â', 'œlandâ', 'rather', 'garland']","['show', 'last', 'letter', 'place', 'name', 'â', 'œbergâ', 'rather', 'roseberg', 'â', 'œlandâ', 'rather', 'garland']"
845,negative,Would send emergency services to totally the wrong place and actually cause more delay than help!!,Would send emergency services to totally the wrong place and actually cause more delay than help,"['would', 'send', 'emergency', 'services', 'to', 'totally', 'the', 'wrong', 'place', 'and', 'actually', 'cause', 'more', 'delay', 'than', 'help']","['would', 'send', 'emergency', 'services', 'totally', 'wrong', 'place', 'actually', 'cause', 'delay', 'help']","['would', 'send', 'emerg', 'servic', 'total', 'wrong', 'place', 'actual', 'caus', 'delay', 'help']","['would', 'send', 'emergency', 'service', 'totally', 'wrong', 'place', 'actually', 'cause', 'delay', 'help']"
846,positive,"This app crashes without fail within five seconds of opening.
Icon redesign is a step backwards.
W3W integration a great idea.
iOS 13.3.1","This app crashes without fail within five seconds of opening
Icon redesign is a step backwards
W3W integration a great idea
iOS 1331","['this', 'app', 'crashes', 'without', 'fail', 'within', 'five', 'seconds', 'of', 'opening', 'icon', 'redesign', 'is', 'a', 'step', 'backwards', 'w3w', 'integration', 'a', 'great', 'idea', 'ios', '1331']","['app', 'crashes', 'without', 'fail', 'within', 'five', 'seconds', 'opening', 'icon', 'redesign', 'step', 'backwards', 'w3w', 'integration', 'great', 'idea', 'ios', '1331']","['app', 'crash', 'without', 'fail', 'within', 'five', 'second', 'open', 'icon', 'redesign', 'step', 'backward', 'w3w', 'integr', 'great', 'idea', 'io', '1331']","['app', 'crash', 'without', 'fail', 'within', 'five', 'second', 'opening', 'icon', 'redesign', 'step', 'backwards', 'w3w', 'integration', 'great', 'idea', 'io', '1331']"
847,neutral,The app thinks I am next door!,The app thinks I am next door,"['the', 'app', 'thinks', 'i', 'am', 'next', 'door']","['app', 'thinks', 'next', 'door']","['app', 'think', 'next', 'door']","['app', 'think', 'next', 'door']"
848,negative,CPR child video had no sound,CPR child video had no sound,"['cpr', 'child', 'video', 'had', 'no', 'sound']","['cpr', 'child', 'video', 'sound']","['cpr', 'child', 'video', 'sound']","['cpr', 'child', 'video', 'sound']"
849,negative,Gives the wrong GPS coordinates and address. Could be the difference between life and death.,Gives the wrong GPS coordinates and address Could be the difference between life and death,"['gives', 'the', 'wrong', 'gps', 'coordinates', 'and', 'address', 'could', 'be', 'the', 'difference', 'between', 'life', 'and', 'death']","['gives', 'wrong', 'gps', 'coordinates', 'address', 'could', 'difference', 'life', 'death']","['give', 'wrong', 'gp', 'coordin', 'address', 'could', 'differ', 'life', 'death']","['give', 'wrong', 'gps', 'coordinate', 'address', 'could', 'difference', 'life', 'death']"
850,negative,I live in the Blue Mountains. App turns off before it settles into my location. Serious failure IMO.,I live in the Blue Mountains App turns off before it settles into my location Serious failure IMO,"['i', 'live', 'in', 'the', 'blue', 'mountains', 'app', 'turns', 'off', 'before', 'it', 'settles', 'into', 'my', 'location', 'serious', 'failure', 'imo']","['live', 'blue', 'mountains', 'app', 'turns', 'settles', 'location', 'serious', 'failure', 'imo']","['live', 'blue', 'mountain', 'app', 'turn', 'settl', 'locat', 'seriou', 'failur', 'imo']","['live', 'blue', 'mountain', 'app', 'turn', 'settle', 'location', 'serious', 'failure', 'imo']"
851,negative,App keeps closing. Only stays open for 10sec. Very disappointing.,App keeps closing Only stays open for 10sec Very disappointing,"['app', 'keeps', 'closing', 'only', 'stays', 'open', 'for', '10sec', 'very', 'disappointing']","['app', 'keeps', 'closing', 'stays', 'open', '10sec', 'disappointing']","['app', 'keep', 'close', 'stay', 'open', '10sec', 'disappoint']","['app', 'keep', 'closing', 'stay', 'open', '10sec', 'disappointing']"
852,neutral,It has the latest apple operating system,It has the latest apple operating system,"['it', 'has', 'the', 'latest', 'apple', 'operating', 'system']","['latest', 'apple', 'operating', 'system']","['latest', 'appl', 'oper', 'system']","['latest', 'apple', 'operating', 'system']"
853,positive,"I have read many of these reviews regarding wrong location. On all smart Phones, (i have iPhone) Location Servives and Cellular as well as Bluetooth make Loaction much more accurate. However different parts of my house give 2 different strett addresses. This could make differsnce in an emergency. Is this the limitation of the App, the Phone or the Geolocation system? A more precise location would certainly make this App better 65 m is along way considering the number of satellites it is reading off.
DocOn Mac","I have read many of these reviews regarding wrong location On all smart Phones i have iPhone Location Servives and Cellular as well as Bluetooth make Loaction much more accurate However different parts of my house give 2 different strett addresses This could make differsnce in an emergency Is this the limitation of the App the Phone or the Geolocation system A more precise location would certainly make this App better 65 m is along way considering the number of satellites it is reading off
DocOn Mac","['i', 'have', 'read', 'many', 'of', 'these', 'reviews', 'regarding', 'wrong', 'location', 'on', 'all', 'smart', 'phones', 'i', 'have', 'iphone', 'location', 'servives', 'and', 'cellular', 'as', 'well', 'as', 'bluetooth', 'make', 'loaction', 'much', 'more', 'accurate', 'however', 'different', 'parts', 'of', 'my', 'house', 'give', '2', 'different', 'strett', 'addresses', 'this', 'could', 'make', 'differsnce', 'in', 'an', 'emergency', 'is', 'this', 'the', 'limitation', 'of', 'the', 'app', 'the', 'phone', 'or', 'the', 'geolocation', 'system', 'a', 'more', 'precise', 'location', 'would', 'certainly', 'make', 'this', 'app', 'better', '65', 'm', 'is', 'along', 'way', 'considering', 'the', 'number', 'of', 'satellites', 'it', 'is', 'reading', 'off', 'docon', 'mac']","['read', 'many', 'reviews', 'regarding', 'wrong', 'location', 'smart', 'phones', 'iphone', 'location', 'servives', 'cellular', 'well', 'bluetooth', 'make', 'loaction', 'much', 'accurate', 'however', 'different', 'parts', 'house', 'give', '2', 'different', 'strett', 'addresses', 'could', 'make', 'differsnce', 'emergency', 'limitation', 'app', 'phone', 'geolocation', 'system', 'precise', 'location', 'would', 'certainly', 'make', 'app', 'better', '65', 'along', 'way', 'considering', 'number', 'satellites', 'reading', 'docon', 'mac']","['read', 'mani', 'review', 'regard', 'wrong', 'locat', 'smart', 'phone', 'iphon', 'locat', 'serviv', 'cellular', 'well', 'bluetooth', 'make', 'loaction', 'much', 'accur', 'howev', 'differ', 'part', 'hous', 'give', '2', 'differ', 'strett', 'address', 'could', 'make', 'differsnc', 'emerg', 'limit', 'app', 'phone', 'geoloc', 'system', 'precis', 'locat', 'would', 'certainli', 'make', 'app', 'better', '65', 'along', 'way', 'consid', 'number', 'satellit', 'read', 'docon', 'mac']","['read', 'many', 'review', 'regarding', 'wrong', 'location', 'smart', 'phone', 'iphone', 'location', 'servives', 'cellular', 'well', 'bluetooth', 'make', 'loaction', 'much', 'accurate', 'however', 'different', 'part', 'house', 'give', '2', 'different', 'strett', 'address', 'could', 'make', 'differsnce', 'emergency', 'limitation', 'app', 'phone', 'geolocation', 'system', 'precise', 'location', 'would', 'certainly', 'make', 'app', 'better', '65', 'along', 'way', 'considering', 'number', 'satellite', 'reading', 'docon', 'mac']"
